"user_id;""email"";""marketing_optin"";""chain_id"";""is_recurrence"";""is_all_user"""
"9009202;""dummy95155@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009203;""dummy29342@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009204;""dummy95402@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009205;""dummy3043@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009206;""dummy64827@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009207;""dummy41681@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009208;""dummy37020@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009209;""dummy86641@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009210;""dummy89485@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009211;""dummy91409@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009212;""dummy3465@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009213;""dummy14920@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009214;""dummy58797@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009215;""dummy73206@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009216;""dummy35249@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009217;""dummy36146@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009218;""dummy14923@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009219;""dummy92557@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009220;""dummy36076@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009221;""dummy31002@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009222;""dummy39269@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009223;""dummy79283@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009224;""dummy17552@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009225;""dummy69828@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009226;""dummy35715@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009227;""dummy60832@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009228;""dummy3190@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009229;""dummy68005@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009230;""dummy8266@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009231;""dummy63979@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009232;""dummy97936@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009233;""dummy46189@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009234;""dummy23032@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009235;""dummy18191@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009236;""dummy33761@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009237;""dummy74306@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009238;""dummy77719@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009239;""dummy49327@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009240;""dummy71934@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009241;""dummy3308@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009242;""dummy24592@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009243;""dummy19758@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009244;""dummy32324@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009245;""dummy964@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009246;""dummy58358@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009247;""dummy26848@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009248;""dummy8628@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009249;""dummy57601@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009250;""dummy62555@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009251;""dummy46873@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009252;""dummy92475@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009253;""dummy89704@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009254;""dummy50047@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009255;""dummy33498@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009256;""dummy57257@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009257;""dummy94270@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009258;""dummy73873@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009259;""dummy23901@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009260;""dummy40015@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009261;""dummy82279@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009262;""dummy51088@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009263;""dummy47753@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009264;""dummy5012@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009265;""dummy81867@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009266;""dummy73818@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009267;""dummy61082@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009268;""dummy12198@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009269;""dummy92453@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009270;""dummy41436@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009271;""dummy81268@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009272;""dummy4709@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009273;""dummy46755@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009274;""dummy51664@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009275;""dummy3950@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009276;""dummy57429@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009277;""dummy52343@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009278;""dummy82714@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009279;""dummy83221@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009280;""dummy21729@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009281;""dummy77603@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009282;""dummy40701@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009283;""dummy11971@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009284;""dummy99877@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009285;""dummy74508@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009286;""dummy85908@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009287;""dummy76996@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009288;""dummy69894@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009289;""dummy50808@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009290;""dummy7927@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009291;""dummy62431@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009292;""dummy24374@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009293;""dummy24892@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009294;""dummy15257@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009295;""dummy34570@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009296;""dummy83491@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009297;""dummy29772@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009298;""dummy25419@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009299;""dummy83330@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009300;""dummy68918@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009301;""dummy7662@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009302;""dummy84022@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009303;""dummy26524@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009304;""dummy97931@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009305;""dummy86514@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009306;""dummy59749@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009307;""dummy88159@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009308;""dummy39170@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009309;""dummy8742@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009310;""dummy90758@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009311;""dummy77212@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009312;""dummy44666@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009313;""dummy98052@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009314;""dummy51370@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009315;""dummy61359@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009316;""dummy20703@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009317;""dummy95541@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009318;""dummy44024@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009319;""dummy97414@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009320;""dummy3227@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009321;""dummy9274@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009322;""dummy6389@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009323;""dummy46350@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009324;""dummy69976@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009325;""dummy15725@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009326;""dummy28371@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009327;""dummy3920@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009328;""dummy91135@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009329;""dummy96757@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009330;""dummy5648@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009331;""dummy37447@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009332;""dummy88016@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009333;""dummy92460@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009334;""dummy13377@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009335;""dummy71071@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009336;""dummy15791@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009337;""dummy97833@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009338;""dummy79517@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009339;""dummy65579@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009340;""dummy42387@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009341;""dummy26595@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009342;""dummy22513@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009343;""dummy13804@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009344;""dummy3963@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009345;""dummy92337@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009346;""dummy12281@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009347;""dummy73485@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009348;""dummy39039@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009349;""dummy20667@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009350;""dummy17855@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009351;""dummy47880@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009352;""dummy9098@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009353;""dummy60843@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009354;""dummy80041@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009355;""dummy74495@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009356;""dummy18559@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009357;""dummy18553@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009358;""dummy25418@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009359;""dummy9293@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009360;""dummy81164@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009361;""dummy64605@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009362;""dummy41242@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009363;""dummy24925@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009364;""dummy11608@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009365;""dummy89512@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009366;""dummy40378@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009367;""dummy83604@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009368;""dummy46059@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009369;""dummy3701@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009370;""dummy86556@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009371;""dummy20076@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009372;""dummy9940@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009373;""dummy14067@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009374;""dummy65511@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009375;""dummy34699@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009376;""dummy24102@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009377;""dummy39111@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009378;""dummy55293@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009379;""dummy86190@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009380;""dummy56652@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009381;""dummy91569@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009382;""dummy72030@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009383;""dummy83121@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009384;""dummy27091@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009385;""dummy94967@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009386;""dummy97003@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009387;""dummy9177@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009388;""dummy18550@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009389;""dummy63343@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009390;""dummy27819@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009391;""dummy66782@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009392;""dummy23069@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009393;""dummy59563@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009394;""dummy12768@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009395;""dummy44061@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009396;""dummy73450@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009397;""dummy45041@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009398;""dummy24429@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009399;""dummy71411@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009400;""dummy26342@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009401;""dummy73224@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009402;""dummy10430@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009403;""dummy71575@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009404;""dummy90490@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009405;""dummy79470@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009406;""dummy76007@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009407;""dummy99997@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009408;""dummy68490@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009409;""dummy67547@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009410;""dummy78779@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009411;""dummy99761@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009412;""dummy10954@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009413;""dummy63989@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009414;""dummy96873@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009415;""dummy88676@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009416;""dummy11611@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009417;""dummy78640@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009418;""dummy22435@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009419;""dummy33023@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009420;""dummy21142@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009421;""dummy34536@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009422;""dummy8252@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009423;""dummy65148@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009424;""dummy61052@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009425;""dummy73280@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009426;""dummy48914@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009427;""dummy97238@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009428;""dummy59839@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009429;""dummy76080@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009430;""dummy2072@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009431;""dummy25211@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009432;""dummy27865@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009433;""dummy91925@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009434;""dummy28054@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009435;""dummy10021@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009436;""dummy48345@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009437;""dummy82407@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009438;""dummy25884@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009439;""dummy58034@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009440;""dummy14723@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009441;""dummy14832@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009442;""dummy90872@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009443;""dummy90328@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009444;""dummy86827@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009445;""dummy20053@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009446;""dummy44775@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009447;""dummy132@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009448;""dummy21012@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009449;""dummy32785@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009450;""dummy52885@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009451;""dummy95391@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009452;""dummy57452@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009453;""dummy71402@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009454;""dummy94128@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009455;""dummy51321@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009456;""dummy91787@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009457;""dummy19229@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009458;""dummy48712@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009459;""dummy39328@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009460;""dummy74834@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009461;""dummy98190@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009462;""dummy19069@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009463;""dummy92545@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009464;""dummy76791@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009465;""dummy66904@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009466;""dummy98802@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009467;""dummy80527@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009468;""dummy83869@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009469;""dummy82030@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009470;""dummy1229@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009471;""dummy58772@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009472;""dummy73040@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009473;""dummy2070@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009474;""dummy17880@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009475;""dummy79663@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009476;""dummy42767@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009477;""dummy46490@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009478;""dummy36063@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009479;""dummy1386@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009480;""dummy2391@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009481;""dummy62813@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009482;""dummy87983@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009483;""dummy85404@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009484;""dummy55485@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009485;""dummy72688@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009486;""dummy79665@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009487;""dummy24191@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009488;""dummy27534@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009489;""dummy67912@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009490;""dummy19867@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009491;""dummy95718@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009492;""dummy1189@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009493;""dummy76057@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009494;""dummy31507@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009495;""dummy20402@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009496;""dummy38448@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009497;""dummy99960@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009498;""dummy58325@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009499;""dummy82196@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009500;""dummy60271@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009501;""dummy49083@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009502;""dummy4117@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009503;""dummy91329@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009504;""dummy22582@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009505;""dummy71555@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009506;""dummy70392@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009507;""dummy50152@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009508;""dummy54501@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009509;""dummy29422@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009510;""dummy88514@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009511;""dummy55950@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009512;""dummy56901@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009513;""dummy82066@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009514;""dummy98739@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009515;""dummy93986@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009516;""dummy28948@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009517;""dummy27067@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009518;""dummy12817@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009519;""dummy46065@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009520;""dummy6058@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009521;""dummy14623@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009522;""dummy54203@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009523;""dummy73524@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009524;""dummy91296@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009525;""dummy87580@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009526;""dummy47287@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009527;""dummy77703@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009528;""dummy92711@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009529;""dummy56564@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009530;""dummy57872@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009531;""dummy36947@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009532;""dummy92670@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009533;""dummy21005@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009534;""dummy92618@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009535;""dummy1763@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009536;""dummy36063@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009537;""dummy69685@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009538;""dummy52618@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009539;""dummy18075@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009540;""dummy4747@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009541;""dummy58972@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009542;""dummy68499@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009543;""dummy68142@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009544;""dummy85417@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009545;""dummy61318@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009546;""dummy50725@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009547;""dummy96598@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009548;""dummy52405@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009549;""dummy33584@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009550;""dummy22258@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009551;""dummy95404@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009552;""dummy31461@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009553;""dummy64109@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009554;""dummy61010@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009555;""dummy38705@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009556;""dummy97209@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009557;""dummy43121@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9009558;""dummy30070@slickeats.com"";""false"";""17"";""yes"";""yes"""
